Order ID,Customer Name,Customer Id,Age,Gender,Category,Sub Category,Region,State,City,Order Date,Time,Payment Method,Sales,Quantity,Discount,Profit,Rating
OD4355,Akash,3,36,Male,"Eggs, Meat & Fish",Chicken,West,Tamil Nadu,Kanyakumari,2017-07-07,10:32:31,Credit card,1964,15,0.14,549.92,3.0
OD4356,Sudha,38,31,Female,Bakery,Biscuits,West,Tamil Nadu,Ramanadhapuram,2015-05-23,12:16:55,Ewallet,520,14,0.34,135.2,4.0
OD4357,Komal,19,54,Female,Bakery,Biscuits,West,Tamil Nadu,Virudhunagar,2017-09-10,18:21:44,Cash,885,13,0.26,115.05,7.0
OD4358,Shah,33,26,Male,Food Grains,Dals & Pulses,West,Tamil Nadu,Trichy,2017-01-22,17:17:19,Ewallet,1546,57,0.31,170.06,1.0
OD4359,Suresh,40,45,Male,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Dindigul,2017-05-10,10:31:53,Ewallet,1320,10,0.34,343.2,1.0
OD4360,Veronica,44,26,Female,Bakery,Biscuits,West,Tamil Nadu,Bodi,2018-12-21,09:43:13,Cash,816,24,0.23,81.6,1.0
OD4361,Adavan,1,31,Male,Beverages,Health Drinks,West,Tamil Nadu,Ramanadhapuram,2015-11-02,13:40:29,Credit card,1672,34,0.13,635.36,4.0
OD4362,Sabeela,32,56,Female,Snacks,Noodles,West,Tamil Nadu,Virudhunagar,2015-08-05,12:17:09,Ewallet,2352,12,0.16,1011.36,3.0
OD4363,Amy,6,17,Female,Beverages,Soft Drinks,West,Tamil Nadu,Tenkasi,2016-12-12,18:38:37,Cash,533,2,0.26,159.9,1.0
OD4364,Ravi,28,28,Male,Oil & Masala,Masalas,West,Tamil Nadu,Tirunelveli,2015-09-22,12:35:19,Credit card,1020,8,0.16,346.8,7.0
OD4365,Vinne,47,48,Female,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Madurai,2018-09-04,13:31:41,Ewallet,1085,37,0.19,162.75,1.0
OD4366,Sheeba,35,78,Female,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Coimbatore,2017-09-08,13:22:03,Cash,1851,18,0.34,296.16,10.0
OD4367,Roshan,30,44,Male,"Eggs, Meat & Fish",Chicken,West,Tamil Nadu,Kanyakumari,2015-03-14,17:09:51,Cash,1882,4,0.32,319.94,3.0
OD4368,Vinne,47,48,Female,Oil & Masala,Spices,West,Tamil Nadu,Trichy,2016-05-31,10:15:59,Cash,2435,56,0.35,681.8,5.0
OD4369,Shah,33,26,Male,Bakery,Biscuits,West,Tamil Nadu,Viluppuram,2015-09-17,19:01:21,Ewallet,1439,24,0.26,532.43,10.0
OD4370,Malik,22,74,Male,Food Grains,Organic Staples,West,Tamil Nadu,Ooty,2016-10-12,09:02:54,Credit card,1891,6,0.33,775.31,9.0
OD4371,Harish,13,53,Male,Bakery,Cakes,West,Tamil Nadu,Perambalur,2017-12-29,18:38:40,Cash,1477,30,0.14,295.4,8.0
OD4372,Veronica,44,26,Female,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Krishnagiri,2016-05-01,17:07:15,Ewallet,1404,12,0.34,126.36,3.0
OD4373,Alan,4,22,Male,Food Grains,Dals & Pulses,West,Tamil Nadu,Ooty,2018-09-22,17:38:57,Cash,1243,14,0.31,534.49,1.0
OD4374,Anu,7,27,Female,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Namakkal,2017-06-25,18:21:04,Credit card,1382,22,0.28,179.66,2.0
OD4375,Vince,46,40,Male,Food Grains,Atta & Flour,West,Tamil Nadu,Bodi,2017-12-12,16:04:15,Cash,678,22,0.24,54.24,10.0
OD4376,Arutra,8,34,Female,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Nagercoil,2015-08-15,13:43:00,Cash,2168,15,0.13,802.16,4.0
OD4377,Muneer,24,33,Male,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Salem,2017-04-10,12:26:24,Ewallet,788,6,0.23,346.72,2.0
OD4378,Hussain,15,18,Male,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Dharmapuri,2017-12-10,17:47:49,Ewallet,1602,62,0.28,288.36,9.0
OD4379,Peer,25,51,Female,Oil & Masala,Masalas,West,Tamil Nadu,Krishnagiri,2017-12-10,11:54:57,Cash,1217,36,0.2,377.27,2.0
OD4380,Ram,26,39,Male,Snacks,Cookies,West,Tamil Nadu,Karur,2015-11-25,13:28:20,Cash,619,24,0.3,179.51,1.0
OD4381,James,17,33,Male,Beverages,Health Drinks,West,Tamil Nadu,Vellore,2015-11-11,08:05:02,Ewallet,2342,11,0.23,819.7,10.0
OD4382,Vinne,47,48,Female,Beverages,Health Drinks,West,Tamil Nadu,Chennai,2016-04-22,18:17:45,Credit card,1880,6,0.35,770.8,1.0
OD4383,Willams,48,24,Male,Oil & Masala,Spices,West,Tamil Nadu,Viluppuram,2017-10-21,11:44:43,Cash,2284,31,0.16,776.56,1.0
OD4384,Arvind,9,46,Male,Bakery,Biscuits,West,Tamil Nadu,Krishnagiri,2018-05-02,19:06:47,Cash,733,1,0.29,183.25,5.0
OD4385,Sudeep,37,71,Male,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Coimbatore,2017-12-13,14:52:09,Credit card,1137,17,0.32,500.28,10.0
OD4386,Sundar,39,42,Male,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Pudukottai,2015-03-11,18:43:42,Credit card,2251,11,0.1,112.55,8.0
OD4387,Kumar,21,22,Male,Bakery,Biscuits,West,Tamil Nadu,Kanyakumari,2015-09-21,09:09:21,Credit card,1838,31,0.18,771.96,9.0
OD4388,Krithika,20,52,Female,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Dharmapuri,2018-01-29,13:32:11,Credit card,2411,24,0.31,554.53,4.0
OD4389,Krithika,20,52,Female,"Eggs, Meat & Fish",Chicken,West,Tamil Nadu,Ooty,2018-01-03,12:47:45,Cash,506,16,0.21,192.28,6.0
OD4390,Jackson,16,69,Male,Bakery,Biscuits,West,Tamil Nadu,Nagercoil,2016-10-25,14:43:49,Credit card,785,36,0.26,196.25,5.0
OD4391,Malik,22,74,Male,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Coimbatore,2018-09-02,17:05:31,Cash,1937,11,0.12,561.73,1.0
OD4392,Sundar,39,42,Male,Beverages,Soft Drinks,West,Tamil Nadu,Dindigul,2015-10-09,10:38:26,Cash,1823,28,0.12,255.22,1.0
OD4393,Ramesh,27,39,Male,Oil & Masala,Spices,West,Tamil Nadu,Viluppuram,2018-09-15,16:12:58,Cash,2350,12,0.32,446.5,2.0
OD4394,Vinne,47,48,Female,Bakery,Biscuits,West,Tamil Nadu,Dharmapuri,2018-02-13,15:58:37,Cash,1184,39,0.18,118.4,3.0
OD4395,Arvind,9,46,Male,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Perambalur,2018-11-12,15:32:44,Ewallet,2184,19,0.34,414.96,1.0
OD4396,Ramesh,27,39,Male,Bakery,Biscuits,West,Tamil Nadu,Trichy,2015-09-17,18:20:32,Ewallet,798,27,0.16,231.42,6.0
OD4397,Akash,3,36,Male,Food Grains,Atta & Flour,West,Tamil Nadu,Ramanadhapuram,2016-06-19,17:27:16,Cash,1324,5,0.15,66.2,9.0
OD4398,Vidya,45,39,Female,Beverages,Health Drinks,West,Tamil Nadu,Karur,2016-12-30,18:51:33,Credit card,1207,14,0.35,265.54,1.0
OD4399,Sudha,38,31,Female,Bakery,Biscuits,West,Tamil Nadu,Theni,2017-04-23,08:04:13,Cash,1125,13,0.3,101.25,10.0
OD4400,Peer,25,51,Female,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Krishnagiri,2017-08-16,12:01:20,Cash,2363,21,0.19,897.94,4.0
OD4401,Komal,19,54,Female,Beverages,Health Drinks,West,Tamil Nadu,Perambalur,2015-05-10,09:43:21,Cash,1525,4,0.25,76.25,5.0
OD4402,Aditi,2,23,Female,Snacks,Chocolates,West,Tamil Nadu,Ramanadhapuram,2016-06-23,12:10:03,Cash,1460,33,0.27,116.8,10.0
OD4403,Malik,22,74,Male,Bakery,Cakes,West,Tamil Nadu,Salem,2015-12-05,17:58:45,Cash,1283,16,0.24,102.64,10.0
OD4404,James,17,33,Male,Oil & Masala,Masalas,West,Tamil Nadu,Kanyakumari,2017-02-22,13:42:58,Cash,2379,16,0.15,380.64,10.0
OD4405,Alan,4,22,Male,Bakery,Breads & Buns,West,Tamil Nadu,Madurai,2018-07-07,17:24:43,Ewallet,1312,25,0.18,314.88,4.0
OD4406,Ravi,28,28,Male,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Tirunelveli,2017-05-26,11:49:46,Cash,1312,48,0.16,91.84,1.0
OD4407,Ridhesh,29,12,Male,Bakery,Biscuits,West,Tamil Nadu,Ooty,2016-11-08,10:17:55,Cash,763,19,0.14,160.23,1.0
OD4408,Veronica,44,26,Female,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Tirunelveli,2018-02-19,16:57:07,Cash,2164,29,0.14,584.28,10.0
OD4409,Suresh,40,45,Male,Food Grains,Rice,West,Tamil Nadu,Pudukottai,2017-09-12,16:52:31,Ewallet,918,23,0.17,64.26,1.0
OD4410,Krithika,20,52,Female,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Virudhunagar,2018-10-15,19:34:13,Cash,2002,25,0.29,900.9,1.0
OD4411,Sharon,34,66,Female,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Dharmapuri,2017-07-28,18:06:39,Cash,697,28,0.19,271.83,10.0
OD4412,Anu,7,27,Female,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Bodi,2016-09-11,16:56:35,Cash,791,18,0.15,110.74,8.0
OD4413,Arvind,9,46,Male,"Eggs, Meat & Fish",Chicken,West,Tamil Nadu,Trichy,2017-02-05,16:20:52,Cash,2390,29,0.19,215.1,8.0
OD4414,Mathew,23,37,Male,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Bodi,2017-01-22,10:08:56,Cash,2094,6,0.13,439.74,5.0
OD4415,Ravi,28,28,Male,Bakery,Biscuits,West,Tamil Nadu,Karur,2018-12-13,09:35:03,Credit card,2092,1,0.19,732.2,3.0
OD4416,Hussain,15,18,Male,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Salem,2016-12-06,12:52:22,Ewallet,1537,15,0.15,537.95,8.0
OD4417,Hussain,15,18,Male,Oil & Masala,Spices,West,Tamil Nadu,Vellore,2015-12-20,14:28:18,Cash,1436,36,0.18,143.6,1.0
OD4418,Sheeba,35,78,Female,Beverages,Soft Drinks,West,Tamil Nadu,Tenkasi,2017-09-12,11:23:57,Cash,1129,3,0.18,451.6,9.0
OD4419,Verma,43,49,Female,"Eggs, Meat & Fish",Chicken,West,Tamil Nadu,Tirunelveli,2018-11-13,19:00:47,Cash,1256,2,0.34,326.56,9.0
OD4420,Krithika,20,52,Female,Beverages,Soft Drinks,West,Tamil Nadu,Dindigul,2018-12-15,14:36:37,Cash,2265,3,0.12,453.0,1.0
OD4421,Mathew,23,37,Male,Beverages,Health Drinks,West,Tamil Nadu,Trichy,2018-04-17,19:46:17,Cash,1030,12,0.11,309.0,8.0
OD4422,Shah,33,26,Male,Food Grains,Dals & Pulses,West,Tamil Nadu,Chennai,2016-02-16,14:47:03,Cash,2452,4,0.19,269.72,10.0
OD4423,Anu,7,27,Female,Food Grains,Organic Staples,West,Tamil Nadu,Ramanadhapuram,2018-04-25,17:13:40,Credit card,2445,15,0.11,415.65,1.0
OD4424,Muneer,24,33,Male,Food Grains,Dals & Pulses,West,Tamil Nadu,Madurai,2018-11-11,14:35:50,Cash,1436,22,0.34,373.36,5.0
OD4425,Arutra,8,34,Female,"Eggs, Meat & Fish",Eggs,West,Tamil Nadu,Madurai,2016-11-24,19:51:31,Cash,806,52,0.18,40.3,10.0
OD4426,Veronica,44,26,Female,Fruits & Veggies,Fresh Vegetables,West,Tamil Nadu,Tirunelveli,2017-08-14,17:24:09,Ewallet,1932,43,0.15,463.68,9.0
OD4427,Sudha,38,31,Female,Bakery,Breads & Buns,West,Tamil Nadu,Viluppuram,2015-11-04,11:39:04,Cash,1117,13,0.3,413.29,4.0
OD4428,James,17,33,Male,Oil & Masala,Spices,West,Tamil Nadu,Viluppuram,2016-12-30,14:53:31,Credit card,1990,9,0.25,139.3,1.0
OD4429,Vinne,47,48,Female,Food Grains,Dals & Pulses,West,Tamil Nadu,Chennai,2017-11-03,11:22:30,Cash,1720,26,0.25,688.0,1.0
OD4430,Anu,7,27,Female,Snacks,Cookies,West,Tamil Nadu,Salem,2017-11-03,16:30:27,Cash,1797,13,0.25,628.95,1.0
OD4431,Willams,48,24,Male,Beverages,Health Drinks,West,Tamil Nadu,Salem,2017-11-03,11:52:55,Ewallet,1957,18,0.17,215.27,1.0
OD4432,Aditi,2,23,Female,Beverages,Soft Drinks,West,Tamil Nadu,Madurai,2017-10-21,11:12:32,Ewallet,2181,3,0.1,479.82,1.0
OD4433,Ramesh,27,39,Male,Snacks,Chocolates,West,Tamil Nadu,Namakkal,2016-03-14,13:54:52,Credit card,1596,16,0.28,383.04,10.0
OD4434,Yusuf,50,57,Male,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Cumbum,2015-09-21,19:41:00,Cash,1864,11,0.23,801.52,9.0
OD4435,Suresh,40,45,Male,"Eggs, Meat & Fish",Eggs,West,Tamil Nadu,Bodi,2017-05-18,16:42:11,Cash,2092,13,0.1,271.96,10.0
OD4436,Vince,46,40,Male,Beverages,Health Drinks,West,Tamil Nadu,Bodi,2015-08-15,18:08:52,Cash,1169,32,0.33,409.15,9.0
OD4437,Shah,33,26,Male,Beverages,Health Drinks,West,Tamil Nadu,Salem,2016-05-12,12:59:08,Cash,1997,16,0.31,678.98,3.0
OD4438,Peer,25,51,Female,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Bodi,2015-12-27,14:55:00,Credit card,1823,31,0.14,565.13,10.0
OD4439,Yadav,49,53,Male,Fruits & Veggies,Fresh Vegetables,West,Tamil Nadu,Coimbatore,2018-11-02,12:39:13,Credit card,775,27,0.33,178.25,1.0
OD4440,Willams,48,24,Male,"Eggs, Meat & Fish",Chicken,West,Tamil Nadu,Dharmapuri,2016-11-08,18:34:38,Cash,1625,5,0.2,276.25,5.0
OD4441,Verma,43,49,Female,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Tenkasi,2016-10-18,17:12:10,Ewallet,1845,42,0.16,202.95,6.0
OD4442,Akash,3,36,Male,Oil & Masala,Spices,West,Tamil Nadu,Viluppuram,2017-08-15,15:41:21,Credit card,803,7,0.27,216.81,10.0
OD4443,Yadav,49,53,Male,Oil & Masala,Spices,West,Tamil Nadu,Tenkasi,2017-09-02,08:37:12,Ewallet,2448,29,0.34,930.24,9.0
OD4444,Rumaiza,31,19,Female,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Vellore,2016-06-25,18:23:37,Cash,1220,9,0.23,500.2,10.0
OD4445,Veronica,44,26,Female,Snacks,Chocolates,West,Tamil Nadu,Ramanadhapuram,2017-10-21,08:26:34,Cash,1923,12,0.34,653.82,9.0
OD4446,Ridhesh,29,12,Male,Food Grains,Rice,West,Tamil Nadu,Ramanadhapuram,2016-12-30,13:58:30,Cash,699,14,0.33,90.87,10.0
OD4447,Hafiz,12,48,Male,Beverages,Soft Drinks,West,Tamil Nadu,Trichy,2017-12-03,15:44:23,Cash,930,56,0.1,399.9,10.0
OD4448,Rumaiza,31,19,Female,Beverages,Soft Drinks,West,Tamil Nadu,Krishnagiri,2016-08-27,18:02:41,Ewallet,2199,25,0.18,571.74,3.0
OD4449,Krithika,20,52,Female,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Perambalur,2016-08-15,13:49:46,Credit card,1103,12,0.16,463.26,8.0
OD4450,Vinne,47,48,Female,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Tirunelveli,2017-02-05,10:42:46,Ewallet,1244,20,0.21,236.36,1.0
OD4451,Arutra,8,34,Female,Food Grains,Organic Staples,West,Tamil Nadu,Namakkal,2017-10-21,16:28:33,Cash,876,22,0.15,289.08,2.0
OD4452,Verma,43,49,Female,"Eggs, Meat & Fish",Chicken,West,Tamil Nadu,Trichy,2018-08-31,09:55:07,Credit card,2326,20,0.26,209.34,10.0
OD4453,Alan,4,22,Male,Bakery,Cakes,West,Tamil Nadu,Trichy,2016-05-01,15:48:55,Cash,1951,39,0.16,195.1,1.0
OD4454,Vinne,47,48,Female,Food Grains,Rice,West,Tamil Nadu,Theni,2017-05-18,19:15:32,Cash,1802,38,0.19,774.86,2.0
OD4455,Aditi,2,23,Female,Beverages,Health Drinks,West,Tamil Nadu,Tenkasi,2017-04-10,14:00:34,Cash,1708,5,0.1,341.6,6.0
OD4456,James,17,33,Male,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Pudukottai,2017-12-02,10:47:27,Ewallet,2439,18,0.24,902.43,9.0
OD4457,Malik,22,74,Male,"Eggs, Meat & Fish",Eggs,West,Tamil Nadu,Virudhunagar,2017-09-11,16:39:49,Credit card,1760,58,0.11,334.4,10.0
OD4458,Mathew,23,37,Male,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Cumbum,2015-09-17,18:47:38,Cash,767,13,0.21,268.45,10.0
OD4459,Sabeela,32,56,Female,Bakery,Biscuits,West,Tamil Nadu,Perambalur,2018-08-12,12:00:45,Cash,950,19,0.22,161.5,2.0
OD4460,Rumaiza,31,19,Female,Beverages,Health Drinks,West,Tamil Nadu,Cumbum,2018-11-13,19:04:43,Cash,2130,15,0.34,447.3,2.0
OD4461,Arutra,8,34,Female,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Trichy,2015-12-26,14:38:34,Ewallet,1258,3,0.26,440.3,1.0
OD4462,Rumaiza,31,19,Female,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Salem,2016-08-27,14:12:27,Ewallet,745,53,0.35,208.6,2.0
OD4463,Ravi,28,28,Male,Bakery,Biscuits,West,Tamil Nadu,Dindigul,2018-11-12,13:38:41,Cash,1472,10,0.13,588.8,9.0
OD4464,Ram,26,39,Male,Beverages,Soft Drinks,West,Tamil Nadu,Tenkasi,2018-12-15,18:36:29,Cash,1806,12,0.18,144.48,9.0
OD4465,Jackson,16,69,Male,Snacks,Chocolates,West,Tamil Nadu,Theni,2018-02-02,16:01:53,Ewallet,761,25,0.27,312.01,10.0
OD4466,Harish,13,53,Male,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Cumbum,2016-03-29,09:17:08,Credit card,645,7,0.19,277.35,10.0
OD4467,Sudha,38,31,Female,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Tirunelveli,2015-04-18,13:52:02,Cash,2044,12,0.14,633.64,10.0
OD4468,Arutra,8,34,Female,Beverages,Soft Drinks,West,Tamil Nadu,Dharmapuri,2015-01-27,09:20:18,Cash,540,114,0.34,156.6,1.0
OD4469,Surya,41,40,Male,Oil & Masala,Masalas,West,Tamil Nadu,Dindigul,2017-09-25,08:24:48,Ewallet,1137,11,0.13,295.62,10.0
OD4470,Suresh,40,45,Male,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Karur,2015-12-22,09:41:39,Cash,1705,5,0.25,289.85,9.0
OD4471,Mathew,23,37,Male,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Cumbum,2018-07-14,18:09:40,Cash,1287,4,0.26,218.79,10.0
OD4472,Muneer,24,33,Male,Oil & Masala,Spices,West,Tamil Nadu,Vellore,2018-03-18,18:05:49,Cash,560,34,0.21,145.6,10.0
OD4473,Sabeela,32,56,Female,Oil & Masala,Masalas,West,Tamil Nadu,Dindigul,2016-12-24,13:13:38,Cash,1113,9,0.31,300.51,10.0
OD4474,Adavan,1,31,Male,Snacks,Cookies,West,Tamil Nadu,Tenkasi,2015-09-29,19:56:35,Cash,1698,14,0.26,577.32,7.0
OD4475,Krithika,20,52,Female,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Virudhunagar,2018-07-14,10:59:43,Cash,1669,19,0.16,500.7,4.0
OD4476,Vidya,45,39,Female,Snacks,Noodles,West,Tamil Nadu,Virudhunagar,2018-06-10,19:19:04,Ewallet,862,15,0.27,370.66,2.0
OD4477,Ganesh,11,44,Male,Food Grains,Rice,West,Tamil Nadu,Dindigul,2015-10-04,08:47:58,Cash,1672,40,0.12,518.32,1.0
OD4478,Muneer,24,33,Male,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Madurai,2018-02-26,12:40:30,Credit card,503,24,0.1,130.78,5.0
OD4479,Malik,22,74,Male,Beverages,Soft Drinks,West,Tamil Nadu,Theni,2017-08-15,10:23:21,Cash,528,36,0.26,105.6,3.0
OD4480,Veena,42,40,Female,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Dindigul,2018-08-20,12:25:05,Cash,1575,19,0.11,425.25,9.0
OD4481,Shree,36,34,Female,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Viluppuram,2015-12-05,11:45:48,Ewallet,1646,21,0.3,329.2,10.0
OD4482,Arvind,9,46,Male,Bakery,Breads & Buns,West,Tamil Nadu,Theni,2017-12-02,09:42:44,Ewallet,2048,38,0.13,512.0,8.0
OD4483,Sudeep,37,71,Male,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Dindigul,2018-05-03,18:23:20,Ewallet,2440,32,0.28,780.8,1.0
OD4484,Peer,25,51,Female,Food Grains,Rice,West,Tamil Nadu,Kanyakumari,2018-08-12,08:16:33,Cash,1602,40,0.23,496.62,9.0
OD4485,Adavan,1,31,Male,Snacks,Cookies,West,Tamil Nadu,Dharmapuri,2017-12-10,14:14:03,Cash,1724,6,0.29,293.08,5.0
OD4486,Muneer,24,33,Male,Beverages,Soft Drinks,West,Tamil Nadu,Vellore,2018-07-03,08:42:20,Cash,2045,10,0.27,490.8,8.0
OD4487,Hafiz,12,48,Male,Beverages,Health Drinks,West,Tamil Nadu,Tenkasi,2016-05-14,17:01:30,Credit card,1061,14,0.3,456.23,2.0
OD4488,Sharon,34,66,Female,Bakery,Breads & Buns,West,Tamil Nadu,Dindigul,2018-02-02,09:27:04,Credit card,1019,21,0.27,305.7,1.0
OD4489,Veena,42,40,Female,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Dharmapuri,2017-12-03,11:21:32,Cash,1694,34,0.15,508.2,3.0
OD4490,Haseena,14,27,Female,Snacks,Chocolates,West,Tamil Nadu,Kanyakumari,2018-04-16,12:32:16,Credit card,2246,18,0.24,336.9,10.0
OD4491,Sheeba,35,78,Female,Snacks,Chocolates,West,Tamil Nadu,Perambalur,2016-03-19,12:00:36,Ewallet,1714,35,0.33,119.98,6.0
OD4492,Vidya,45,39,Female,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Dharmapuri,2017-08-23,15:34:52,Ewallet,902,7,0.1,324.72,1.0
OD4493,Verma,43,49,Female,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Tirunelveli,2018-11-02,14:42:48,Cash,1539,10,0.15,661.77,2.0
OD4494,Aditi,2,23,Female,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Pudukottai,2016-04-17,12:08:12,Ewallet,611,15,0.35,85.54,1.0
OD4495,Krithika,20,52,Female,Food Grains,Dals & Pulses,West,Tamil Nadu,Tirunelveli,2018-08-07,16:56:43,Ewallet,1079,11,0.12,53.95,10.0
OD4496,Sharon,34,66,Female,Food Grains,Organic Staples,West,Tamil Nadu,Theni,2018-05-20,13:25:55,Ewallet,725,43,0.18,188.5,1.0
OD4497,James,17,33,Male,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Ramanadhapuram,2018-11-10,17:10:39,Cash,2339,11,0.21,514.58,3.0
OD4498,Vidya,45,39,Female,"Eggs, Meat & Fish",Eggs,West,Tamil Nadu,Viluppuram,2017-08-23,14:42:28,Cash,1805,1,0.17,812.25,1.0
OD4499,Shah,33,26,Male,Oil & Masala,Spices,West,Tamil Nadu,Kanyakumari,2018-09-02,16:57:28,Cash,1287,11,0.14,244.53,10.0
OD4500,Harish,13,53,Male,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Ramanadhapuram,2016-12-04,09:22:54,Credit card,2430,45,0.16,631.8,2.0
OD4501,Sharon,34,66,Female,Food Grains,Rice,West,Tamil Nadu,Pudukottai,2016-11-24,13:35:16,Cash,755,20,0.26,302.0,7.0
OD4502,Ridhesh,29,12,Male,Bakery,Cakes,West,Tamil Nadu,Madurai,2015-04-18,16:28:12,Cash,1342,5,0.29,93.94,2.0
OD4503,Vidya,45,39,Female,Oil & Masala,Spices,West,Tamil Nadu,Theni,2015-01-13,14:40:43,Cash,1594,26,0.29,669.48,1.0
OD4504,Esther,10,62,Male,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Perambalur,2018-10-30,10:58:45,Credit card,2177,11,0.21,653.1,2.0
OD4505,Arutra,8,34,Female,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Tirunelveli,2018-01-20,18:14:23,Cash,1379,14,0.2,137.9,10.0
OD4506,Vinne,47,48,Female,Beverages,Soft Drinks,West,Tamil Nadu,Tenkasi,2017-09-15,19:29:02,Cash,1504,14,0.25,240.64,1.0
OD4507,Surya,41,40,Male,Bakery,Breads & Buns,West,Tamil Nadu,Perambalur,2015-09-21,12:22:53,Cash,1555,57,0.33,684.2,4.0
OD4508,Mathew,23,37,Male,Snacks,Chocolates,West,Tamil Nadu,Krishnagiri,2017-05-12,14:14:45,Credit card,814,24,0.14,293.04,4.0
OD4509,Ram,26,39,Male,Oil & Masala,Spices,West,Tamil Nadu,Tirunelveli,2017-08-23,10:44:18,Ewallet,1444,44,0.27,418.76,8.0
OD4510,Ram,26,39,Male,Beverages,Health Drinks,West,Tamil Nadu,Ooty,2018-04-17,19:01:32,Cash,639,5,0.23,146.97,3.0
OD4511,Peer,25,51,Female,Food Grains,Dals & Pulses,West,Tamil Nadu,Madurai,2015-11-29,08:55:09,Ewallet,1154,22,0.21,138.48,1.0
OD4512,Yusuf,50,57,Male,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Chennai,2018-12-29,19:35:41,Ewallet,755,8,0.14,37.75,1.0
OD4513,Jackson,16,69,Male,Snacks,Chocolates,West,Tamil Nadu,Virudhunagar,2015-06-17,19:10:15,Credit card,674,60,0.32,141.54,2.0
OD4514,Alan,4,22,Male,Snacks,Noodles,West,Tamil Nadu,Nagercoil,2018-09-02,18:02:41,Cash,2306,20,0.25,507.32,7.0
OD4515,Verma,43,49,Female,Bakery,Biscuits,West,Tamil Nadu,Ramanadhapuram,2018-11-28,13:09:25,Credit card,1221,8,0.26,231.99,8.0
OD4516,Yadav,49,53,Male,"Eggs, Meat & Fish",Chicken,West,Tamil Nadu,Ramanadhapuram,2017-01-22,08:58:37,Cash,1397,13,0.29,419.1,1.0
OD4517,Haseena,14,27,Female,Beverages,Health Drinks,West,Tamil Nadu,Coimbatore,2015-10-04,09:03:27,Cash,1985,53,0.27,277.9,2.0
OD4518,Komal,19,54,Female,Oil & Masala,Spices,West,Tamil Nadu,Ooty,2016-05-31,11:37:24,Credit card,1143,2,0.26,102.87,4.0
OD4519,Ramesh,27,39,Male,Snacks,Cookies,West,Tamil Nadu,Tenkasi,2017-08-16,14:09:17,Cash,795,5,0.34,286.2,2.0
OD4520,Jackson,16,69,Male,"Eggs, Meat & Fish",Eggs,West,Tamil Nadu,Tenkasi,2017-09-25,17:54:46,Cash,1429,6,0.16,314.38,10.0
OD4521,Anu,7,27,Female,Snacks,Noodles,West,Tamil Nadu,Pudukottai,2018-01-14,08:18:55,Credit card,2299,25,0.35,942.59,4.0
